review_id,subcategory,master_name,date,score,size,experience,verified,header,text,review_length,main_category
6391,Womens-sneakers,Myrcella,14/06/2025,5 star rating,Small,"Stylish, Quality, Comfortable, Value",Verified Buyer,Cute,They are really cute shoes but they do run kind of small,56.0,Woman's
6392,Womens-sneakers,Myrcella,31/05/2025,5 star rating,True to size,"Stylish, Comfortable",Verified Buyer,Standout,This is a standout and the material is perfect for summer!,58.0,Woman's
6393,Womens-sneakers,Myrcella,22/05/2025,4 star rating,Small,Stylish,Verified Buyer,Supercute,"Love this shoe, it has no love for people with wide feet…well my wide feet anyway.",82.0,Woman's
6394,Womens-sneakers,Myrcella,02/06/2025,5 star rating,True to size,Stylish,Verified Buyer,Myrcella,Very stylish and comfortable,28.0,Woman's
6395,Womens-sneakers,Paxtin,27/05/2025,4 star rating,True to size,"Comfortable, Stylish",Verified Buyer,Pactin,Love this shoe. Quite comfortable and very casual!,50.0,Woman's
6396,Womens-sneakers,Paxtin,01/04/2025,5 star rating,True to size,Not specified,Verified Buyer,Love these! Now I need,Love these! Now I need my cow print!,36.0,Woman's
6397,Womens-sneakers,Paxtin,16/03/2025,5 star rating,Not specified,Not specified,Verified Buyer,I absolutely love these. Feels,I absolutely love these. Feels so comfortable and light on my feet. I can honestly wear them all day.,101.0,Woman's
6398,Womens-sneakers,Tux-l,23/03/2025,5 star rating,True to size,Not specified,Verified Buyer,Super cute and comfy.,Super cute and comfy.,21.0,Woman's
6399,Womens-sneakers,Tux-l,24/03/2025,5 star rating,True to size,Not specified,Verified Buyer,Really love,Really love,11.0,Woman's
6400,Womens-sneakers,Tux-l,25/01/2025,5 star rating,True to size,Not specified,Verified Buyer,Love them!,"Super fun! Comfortable, true to size and nice quality. Can add fun to any outfit. Great for walking a city or chasing after kiddos.",131.0,Woman's
6401,Womens-sneakers,Tux-l,08/02/2025,5 star rating,True to size,Not specified,Verified Buyer,Leopard,They need to have an half sizes as well because it runs a little bit narrow,75.0,Woman's
6402,Womens-sneakers,Tux-l,15/03/2025,5 star rating,True to size,Not specified,Verified Buyer,Like the fit,Like the fit,12.0,Woman's
6403,Womens-sneakers,Tux-l,13/01/2025,3 star rating,Small,Not specified,Verified Buyer,Cute!!,"Unfortunately not as comfortable as my other Steve Madden’s. They are “stiffer” than others, but pretty cute!!",110.0,Woman's
6404,Womens-sneakers,Tux-l,21/01/2025,5 star rating,True to size,Not specified,Verified Buyer,"These are cute, stylish, and","These are cute, stylish, and comfy!!!",37.0,Woman's
6405,Womens-sneakers,Tux-l,14/12/2024,5 star rating,Too Big,Not specified,Verified Buyer,So Glad I Bought Them,I love them! I can't wait to wear them. Now I have to put together the perfect outfit. I'm so glad I bought them.,113.0,Woman's
6406,Womens-sneakers,Tux-l,18/01/2025,5 star rating,True to size,Not specified,Verified Buyer,Super cute and comfortable.,Super cute and comfortable.,27.0,Woman's
6407,Womens-sneakers,Tux-l,16/12/2024,5 star rating,True to size,Not specified,Verified Buyer,Leopard cuties,I love this shoe it cute and comfy a perfect combo! Highly recommend.,69.0,Woman's
6408,Womens-sneakers,Tux-l,18/11/2024,4 star rating,Small,Not specified,Verified Buyer,Good quality but they run,Good quality but they run a little small,40.0,Woman's
6409,Womens-sneakers,Tux-l,21/11/2024,5 star rating,True to size,Not specified,Verified Buyer,The cutest shoes ever!,The cutest shoes ever!,22.0,Woman's
6410,Womens-sneakers,Tux-l,23/10/2024,5 star rating,True to size,Not specified,Verified Buyer,These are my favorite shoes!!,These are my favorite shoes!! I love them great buy.,52.0,Woman's
6411,Womens-sneakers,Tux-l,01/09/2024,4 star rating,Small,Not specified,Verified Buyer,Love love the leopard!,Love the look of the show just wish I ordered a half size bigger than my usual size.,84.0,Woman's
6412,Womens-sneakers,Tux-l,26/09/2024,4 star rating,Not specified,Not specified,Verified Buyer,"Comfortable, little heavy","Comfortable, little heavy",25.0,Woman's
6413,Womens-sneakers,Tux-l,18/10/2024,5 star rating,True to size,Not specified,Verified Buyer,Style on point,Fine as wine 🍷,14.0,Woman's
6414,Womens-sneakers,Tux,23/02/2025,5 star rating,True to size,Not specified,Verified Buyer,LOVE these sneakers! They are,LOVE these sneakers! They are beautiful & comfy.,48.0,Woman's
6415,Womens-sneakers,Tux,18/12/2024,4 star rating,Small,Not specified,Verified Buyer,Beautiful shoes,"Shoes are just as pictured. Beautiful. I got a half size bigger because of the reviews saying it’s a narrow. I’m glad I did because it fits length wise. I have wide/fat feet so I wish so got a whole size bigger instead to compensate for that, but other than that it’s a comfortable wear. I recommend 100%",304.0,Woman's
6416,Womens-sneakers,Tux,31/12/2024,5 star rating,True to size,Not specified,Verified Buyer,I like my purchase of,I like my purchase of the Tux Gold shoes. They arrived on time and the fit is great. I will purchase again and have told others about Steve Madden.,147.0,Woman's
6417,Womens-sneakers,Tux,09/12/2024,5 star rating,Too Big,Not specified,Verified Buyer,Gold,"I loved these sneakers, they have a very pretty color, from the moment I saw them they caught my attention and I was not wrong, they feel comfortable, I just tried them on but I have not gone out with them yet so I cannot assure you how comfortable they are.",258.0,Woman's
6418,Womens-sneakers,Tux,04/01/2025,5 star rating,Too Big,Not specified,Verified Buyer,So nice did it twice.,I purchased two pairs!!! A wardrobe must have. Stylish and a statement piece. i get so many compliments. Fits my narrow feet well and comfortable for all day wear.,163.0,Woman's
6419,Womens-sneakers,Tux,29/01/2025,5 star rating,True to size,Not specified,Verified Buyer,So cute on and they,So cute on and they are true to size. Love them.,48.0,Woman's
6420,Womens-sneakers,Tux,02/01/2025,5 star rating,True to size,Not specified,Verified Buyer,So cute,These are great quality shoes! They look super high end but at a great price!,77.0,Woman's
6421,Womens-sneakers,Tux,21/01/2025,5 star rating,True to size,Not specified,Verified Buyer,These shoes are so cute,These shoes are so cute and comfortable!!,41.0,Woman's
6422,Womens-sneakers,Tux,17/12/2024,5 star rating,True to size,Not specified,Verified Buyer,Awesome Sneaker,These are very comfortable and true to size. I’m can pair them with many different outfits. Wish they came in silver. I got them at a great clearance price which was even better.,178.0,Woman's
6423,Womens-sneakers,Tux,24/12/2024,5 star rating,Big,Not specified,Verified Buyer,Love the shoes,I love the color. Gold is very pretty. These shoes are true sized.,66.0,Woman's
6424,Womens-sneakers,Tux,15/01/2025,5 star rating,Too Big,Not specified,Verified Buyer,Very cute sneakers,Very cute sneakers,18.0,Woman's
6425,Womens-sneakers,Tux,19/11/2024,5 star rating,True to size,Not specified,Verified Buyer,Good metals,Thiese shoes is one of my best purchases ever!!!! I love the look and they fit perfect. . . . They are true to size so I wish I would have sized up for thick sock weather lol,174.0,Woman's
6426,Womens-sneakers,Tux,16/12/2024,5 star rating,Too Big,Not specified,Verified Buyer,Tux Gold,"Great Quality
True to size
Very comfortable",43.0,Woman's
6427,Womens-sneakers,Tux,18/11/2024,5 star rating,True to size,Not specified,Verified Buyer,Winner,"I was looking for a gold sneaker and so glad I found these. They are cute and comfortable. True to size and I also like the fact that they are not platformed, however not flat neither.",184.0,Woman's
6428,Womens-sneakers,Tux,03/12/2024,5 star rating,True to size,Not specified,Verified Reviewer,They’ll be one of your favorites!,These shoes are super cute and so versatile. I can wear them with anything and they are comfortable enough to wear for any activity.,132.0,Woman's
6429,Womens-sneakers,Tux,16/12/2024,5 star rating,Too Big,Not specified,Verified Buyer,Shiny and fun,They look just like the picture.,32.0,Woman's
6430,Womens-sneakers,Tux,07/10/2024,5 star rating,Not specified,Not specified,Verified Buyer,All around nice shoes,The shoes are a perfect fit. They are comfortable and stylish I can dress them up or down. I love this shoe.,108.0,Woman's
6431,Womens-loafers-flats,Maple,07/06/2025,2 star rating,True to size,"Quality, Stylish, Value",Verified Buyer,Cute/soft/but FLAT,"I love these cute little flats and appreciate that they are leather and I can wear them all day without socks and I don’t get blisters. But, they really could stand to have some type of support. The arches of my feet hurt at the end of the day so I ended up having to buy arch supports to put in them.",301.0,Woman's
6432,Womens-loafers-flats,Maple,08/05/2025,5 star rating,True to size,Not specified,Verified Buyer,The best spring shoe,"These are super cute and comfortable.
No support and you can’t really wear any no show socks with them. If you’re fine with either these need no break in and they are sweet little flats. True to size",199.0,Woman's
6433,Womens-loafers-flats,Maple,07/06/2025,4 star rating,Big,"Stylish, Comfortable",Verified Buyer,Love it!!!,"The size is just a tad bit bigger for me, but overall its comfortable and stylish",81.0,Woman's
6434,Womens-loafers-flats,Maple,30/05/2025,3 star rating,Too Big,Stylish,Verified Buyer,size down,i got these in my usual size but they’re too big 🥲 run about a half size large,78.0,Woman's
6435,Womens-loafers-flats,Maple,23/05/2025,3 star rating,Small,Comfortable,Verified Buyer,Review,Pretty but the fit too wide have to two pair trouser socks other then overall I like them,89.0,Woman's
6436,Womens-loafers-flats,Maple,13/04/2025,4 star rating,Too Big,Not specified,Verified Buyer,Runs a little large,Color and shape are very cute! would get a half size down. Toe box is a little long but they don’t slip off because of the strap!,129.0,Woman's
6437,Womens-loafers-flats,Maple,23/05/2025,5 star rating,Not specified,"Quality, Comfortable, Stylish, Value",Verified Buyer,Beautiful,Beautiful shoe and comfortable,30.0,Woman's
6438,Womens-loafers-flats,Maple,25/01/2025,4 star rating,Big,Not specified,Verified Buyer,Cute with minor negatives,"They do run slightly big. I got a size 7, however, I feel like I could have gotten a 6. 5 but decided to keep them because I don’t mind the extra space. Also, since they are a tad narrow, I didn’t want to get the 6. 5 and it compresses my toes together. Lastly, this specific pair makes weird scrunching",303.0,Woman's
6439,Womens-loafers-flats,Maple,09/05/2025,4 star rating,Big,Not specified,Verified Buyer,Stylish,Try to size. Real suede. Very stylish.,38.0,Woman's
6440,Womens-loafers-flats,Maple,16/02/2025,4 star rating,Big,Not specified,Verified Buyer,Cute but runs a little big.,"I like these shoes, cute, light, and soft. I bought these shoes with another pair of flats and the same exact size but these ran a little big. I walked in them and were afraid they would slip off but it was ok so far. I just walked around the house.",249.0,Woman's
6441,Womens-loafers-flats,Maple,01/04/2025,5 star rating,True to size,Not specified,Verified Buyer,Love these,Fit is perfect. Very comfortable out of the box. Wore all day!,62.0,Woman's
6442,Womens-loafers-flats,Maple,05/04/2025,5 star rating,Too Big,Not specified,Verified Buyer,"Size is too big, than","Size is too big, than other brands.",35.0,Woman's
6443,Womens-loafers-flats,Maple,11/02/2025,5 star rating,Too Big,Not specified,Verified Buyer,Amazing,Beautiful and comfy! I need to size down 1/2 to 8. Not long but also not pointy so 8 will be perfect!,101.0,Woman's
6444,Womens-loafers-flats,Maple,22/02/2025,3 star rating,Too Big,Not specified,Verified Buyer,Cute but huge very large,I have now exchanged these twice. I thought they would be a good neutral shoe for spring. Very cute in person but run big. Normally a size 6 and went down to a 5,161.0,Woman's
6445,Womens-loafers-flats,Maple,07/03/2025,5 star rating,True to size,Not specified,Verified Buyer,What a beautiful shoe… soft,What a beautiful shoe… soft leather…perfect fit…I LOVE MY NEW SHOES!!!,70.0,Woman's
6446,Womens-loafers-flats,Maple,25/01/2025,4 star rating,Big,Not specified,Verified Buyer,They do run slightly big.,"They do run slightly big. I got a size 7, however, I feel like I could have gotten a 6. 5 but decided to keep them because I don’t mind the extra space. Also, since they are a tad narrow, I didn’t want to get the 6. 5 and it compresses my toes together.",253.0,Woman's
6447,Womens-loafers-flats,Maple,07/03/2025,5 star rating,Too Big,Not specified,Verified Buyer,Beige,"Great fit, comfortable and nice color, matches with many outfits.",65.0,Woman's
6448,Womens-loafers-flats,Maple,07/03/2025,5 star rating,Too Big,Not specified,Verified Buyer,Gold,"Comfortable fit, cute color, matches with most outfits.",55.0,Woman's
6449,Womens-loafers-flats,Maple,05/04/2025,5 star rating,Not specified,Not specified,Unverified,Tha pink dream,"A pink glove on my foot! Classy, chic 🌸",39.0,Woman's
6450,Womens-loafers-flats,Maple,03/01/2025,2 star rating,Too Big,Not specified,Verified Buyer,MaryJane flats,These shoes are cute and comfortable but totally sized wrong. Had to get them in a full size and 1/2 smaller than my regular size but only very few stores carry them so I had to return them 2 times and order online. Ultimately being charged for shipping 3 times. And I may even be able to go down another,304.0,Woman's
6451,Womens-loafers-flats,Maple,05/12/2024,5 star rating,True to size,Not specified,Verified Buyer,Comfy and classy,Glad I bought them. They look great with jeans or jammies. Instantly classy up my looks. So chic. The color is a burgundy/wine. I am always a 6. 5 and these feel just a tiny bit spacious but not enough to return.,212.0,Woman's
6452,Womens-loafers-flats,Maple,16/03/2025,4 star rating,Big,Not specified,Verified Buyer,Nice shoe but very thin,Nice shoe but very thin texture,31.0,Woman's
6453,Womens-loafers-flats,Maple,29/01/2025,5 star rating,True to size,Not specified,Verified Buyer,Beautiful,"I’ve these shoes, very stylish and comfortable",46.0,Woman's
6454,Womens-loafers-flats,Maple,20/11/2024,5 star rating,Big,Not specified,Verified Buyer,Cutest!,"Leather is of good quality. Fit is a little narrow, size 1/2 up. Cushion is good with a small amount of arch support.",117.0,Woman's
