review_id,subcategory,master_name,date,score,size,experience,verified,header,text,review_length,main_category,bert_sentiment,bert_score,mismatch,detected_aspects,topic,topic_prob
7687,Womens-loafers-flats,Mellow,08/09/2024,3.0,Too Small,Not specified,Unverified,Too small,Cute but way too tight and small. I ordered my regular shoes size. The tops squeeze my foot and my heel was hanging over the end. Size up!,138.0,Woman's,3.0,0.4886418282985687,False,"['size_and_fit', 'style_and_appearance', 'type_of_shoe', 'purchase_experience']",-1,0.0
7688,Womens-loafers-flats,Selena,02/04/2025,4.0,Small,Not specified,Verified Buyer,Cute but no Stretch,"I’m hoping that the tightness is due to me being in my last few weeks of pregnancy and the shoes will comfortably fit after delivery of baby. 
I love the platform and they are very cute!",186.0,Woman's,5.0,0.5222484469413757,True,"['size_and_fit', 'comfort', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'delivery']",91,1.0
7689,Womens-loafers-flats,Selena,14/02/2025,4.0,Too Small,Not specified,Verified Buyer,Sturdy but run small,Nice sturdy shoes and warm. I read reviews advising they ran small so ordered a half size up but they're so snug I wish I'd ordered a whole size larger. . Hoping they'll get comfortable once they're broken in but could be a while since I don't live in my slippers. Definitely recommend but order up a,300.0,Woman's,4.0,0.6589861512184143,False,"['size_and_fit', 'comfort', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'meta_terms']",-1,0.0
7690,Womens-loafers-flats,Selena,04/02/2025,5.0,Big,Not specified,Verified Buyer,Perfect slipper!,"Love this slipper so much! Wish I could never take them off! Order your normal size, do not listen to size guide.",113.0,Woman's,5.0,0.95866858959198,False,"['size_and_fit', 'purchase_experience', 'meta_terms']",64,1.0
7691,Womens-loafers-flats,Selena,25/01/2025,4.0,Small,Not specified,Verified Buyer,A little tight,"These are a great dupe for the Ugg slippers - look almost identical. However, they are super tight across the top of the foot. If you have wide feet, do not purchase. I ordered my usual 7. 5, and they fit. I think a size 8 would’ve worked as well. They probably still would’ve been super tight across",300.0,Woman's,3.0,0.4302603602409363,True,"['size_and_fit', 'comfort', 'style_and_appearance', 'purchase_experience']",1,1.0
7692,Womens-loafers-flats,Selena,01/02/2025,4.0,Big,Not specified,Verified Buyer,Ugg Lookalike,"Feels comfy. A little big, but I don’t wear with socks. Looks great. Not bad for price and appears well made. I can always count on this brand. I think it’s worth paying a few more $ vs. Amazon lookalikes, because you can count on the quality.",243.0,Woman's,4.0,0.6543055772781372,False,"['size_and_fit', 'comfort', 'style_and_appearance', 'quality_and_material', 'purchase_experience', 'wearability', 'price_and_value']",79,1.0
7693,Womens-loafers-flats,Selena,26/12/2024,5.0,True to size,Not specified,Verified Buyer,Cozy and sturdy,I’ve owned these for a while and use them as my cozy and comfy house slippers. It took me a minute to get used to the lower back but have loved these since purchase. Just bought two pair for my adult daughters who plan on wearing them out of the house for the cozy trendy girl on the street vibe. 😅 They,303.0,Woman's,5.0,0.5967525839805603,False,"['comfort', 'purchase_experience', 'wearability']",-1,0.0
7694,Womens-loafers-flats,Selena,23/01/2025,5.0,Too Big,Not specified,Verified Buyer,Cutest,"These are the cutest, most comfy shoes ever!! The quality is 100, and the color goes with everything!! I'm so glad I got them! True to size (:",142.0,Woman's,5.0,0.9703009724617004,False,"['size_and_fit', 'comfort', 'style_and_appearance', 'quality_and_material', 'type_of_shoe', 'purchase_experience']",-1,0.0
7695,Womens-loafers-flats,Selena,05/03/2025,5.0,True to size,Not specified,Verified Reviewer,I like it!,Good quality for less money. Bought it on sale. Nice and comfy. Would recommend),80.0,Woman's,4.0,0.5283612012863159,True,"['comfort', 'style_and_appearance', 'quality_and_material', 'purchase_experience']",93,1.0
7696,Womens-loafers-flats,Selena,05/01/2025,2.0,Not specified,Not specified,Verified Buyer,Too tight,"I bought these shoes in both colors, but they ran very small. I usually wear a size 7, so I purchased a 7 1/2, but they were still too tight. When I went to return them, I tried on an 8 in the store, but it made my foot look too long.",234.0,Woman's,2.0,0.604669451713562,False,"['size_and_fit', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'wearability', 'meta_terms']",1,0.7202205235612306
7697,Womens-loafers-flats,Selena,22/12/2024,4.0,Too Small,Not specified,Verified Buyer,These run SMALL!,"Be aware that these run very small. I am size 6 1/2 and sized up to a 7 1/2 based on reviews. I could have sized up to an 8 because they will be a little snug with a thick sock, but I just don’t feel like going through the hassle of a return. Thank you to everyone who submits reviews! I would be returning",306.0,Woman's,1.0,0.6284406185150146,True,"['size_and_fit', 'comfort', 'purchase_experience', 'meta_terms']",1,1.0
7698,Womens-loafers-flats,Selena,29/12/2024,5.0,Small,Not specified,Verified Buyer,"Little small, great quality","Shoe is a little snug on the heel, especially if you have wide feet. I'd recommend sizing up to get a comfortable fit instead of breaking them in. But great quality!",165.0,Woman's,4.0,0.7655081748962402,True,"['size_and_fit', 'comfort', 'quality_and_material', 'type_of_shoe', 'purchase_experience', 'meta_terms']",-1,0.0
7699,Womens-loafers-flats,Selena,11/01/2025,4.0,Small,Not specified,Verified Buyer,Good but size up,It’s a cute show love the slip on but definitely size up I got an 11 so get a 11. 5 or 12 because of the fur. But good shoe,123.0,Woman's,4.0,0.5593991279602051,False,"['size_and_fit', 'style_and_appearance', 'type_of_shoe', 'purchase_experience']",1,1.0
7700,Womens-loafers-flats,Selena,28/01/2025,5.0,True to size,Not specified,Verified Buyer,Comfy,Comfortable shoes and great price. More comfortable the my uggs,63.0,Woman's,5.0,0.6867004036903381,False,"['comfort', 'type_of_shoe', 'purchase_experience', 'price_and_value', 'meta_terms']",-1,0.0
7701,Womens-loafers-flats,Selena,05/02/2025,5.0,Small,Not specified,Verified Buyer,This style is coming a little small! I usually wear size 5 so I have to get 5 1/2,They are very comfortable! I really like them a lot!,52.0,Woman's,5.0,0.6371803283691406,False,"['comfort', 'meta_terms']",89,1.0
7702,Womens-loafers-flats,Selena,30/12/2024,5.0,True to size,Not specified,Verified Buyer,Wonder ful,We love this soft yet supportive shoe. It reminds me of a more expensive comp. The quality here is nice we are enjoying these. I ordered two pair.,146.0,Woman's,5.0,0.7683849930763245,False,"['comfort', 'style_and_appearance', 'quality_and_material', 'type_of_shoe', 'purchase_experience', 'price_and_value']",-1,0.0
7703,Womens-loafers-flats,Selena,10/01/2025,5.0,True to size,Not specified,Verified Buyer,Great purchase!,Super comfortable and warm! Received my order very quickly! Great quality as always.,84.0,Woman's,5.0,0.9208201169967651,False,"['comfort', 'quality_and_material', 'purchase_experience', 'meta_terms']",-1,0.0
7704,Womens-loafers-flats,Selena,04/12/2024,4.0,Not specified,Not specified,Verified Buyer,Weird sizing?,These are so cute BUT the sizing is kinda weird. I am a size 7. I read a review saying sizing runs big (and she was also a size 7) so I stayed true to size and ordered size 7 as I don’t mind having room in these types of shoes/ slippers. They were too small for me!! I returned and ordered a 7. 5 in hopes,305.0,Woman's,3.0,0.4828808009624481,True,"['size_and_fit', 'style_and_appearance', 'type_of_shoe', 'purchase_experience']",1,0.5583957049779349
7705,Womens-loafers-flats,Selena,12/01/2025,5.0,Too Big,Not specified,Verified Buyer,We received what we ordered!,"We received what we ordered! The color and size was just what we ordered! They look great, they fit great!",106.0,Woman's,5.0,0.8600999116897583,False,"['size_and_fit', 'style_and_appearance', 'purchase_experience']",-1,0.0
7706,Womens-loafers-flats,Selena,30/12/2024,5.0,True to size,Not specified,Verified Buyer,Cute!!!,"These fit great! I did size up because I wanted a bit more room. I bought the brown ones in my size 6, it fits true to size. Comfortable and stylish. Great price too!",166.0,Woman's,5.0,0.8603015542030334,False,"['size_and_fit', 'comfort', 'style_and_appearance', 'purchase_experience', 'price_and_value', 'meta_terms']",-1,0.0
7707,Womens-loafers-flats,Selena,02/01/2025,4.0,Small,Not specified,Verified Buyer,Cute but you should size,"Cute but you should size up, the fit of the back makes them more like slippers then anything else, kind of difficult to keep on your feet until you break them in.",162.0,Woman's,3.0,0.7267204523086548,True,"['size_and_fit', 'comfort', 'style_and_appearance']",-1,0.0
7708,Womens-loafers-flats,Selena,13/01/2025,5.0,True to size,Not specified,Verified Buyer,Love Them!!,Received them for Christmas and I love them. Comfortable and warm. Ordered them in black as well.,97.0,Woman's,5.0,0.8389268517494202,False,"['comfort', 'style_and_appearance', 'purchase_experience', 'meta_terms']",30,0.8649587912274224
7709,Womens-loafers-flats,Selena,01/02/2025,5.0,True to size,Not specified,Verified Buyer,Great fit! Love them already,Great fit! Love them already,28.0,Woman's,5.0,0.8545778393745422,False,"['size_and_fit', 'purchase_experience']",23,0.8426760813293657
7710,Womens-loafers-flats,Selena,24/01/2025,5.0,True to size,Not specified,Verified Buyer,JeriG75,"Great comfortable, fits snug until stretches",44.0,Woman's,5.0,0.5794847011566162,False,"['size_and_fit', 'comfort', 'purchase_experience', 'meta_terms']",21,0.7972524485526883
7711,Womens-loafers-flats,Selena,04/01/2025,4.0,Small,Not specified,Verified Buyer,"Item runs small, will fit","Item runs small, will fit if you don’t wear socks with them. If you have wide feet, suggest sizing up",101.0,Woman's,3.0,0.423292338848114,True,"['size_and_fit', 'comfort', 'wearability']",-1,0.0
7712,Womens-loafers-flats,Selena,01/01/2025,4.0,True to size,Not specified,Verified Buyer,Nice slippers over all. . only complaint,"Nice slippers over all. . only complaint is shedding of black fur. .
Nicely made",80.0,Woman's,4.0,0.8040754795074463,False,['style_and_appearance'],64,1.0
7713,Womens-loafers-flats,Selena,23/01/2025,5.0,True to size,Not specified,Verified Buyer,Cute and a wonderful price,Cute and a wonderful price,26.0,Woman's,5.0,0.6526013612747192,False,"['style_and_appearance', 'price_and_value']",-1,0.0
7714,Womens-loafers-flats,Selena,25/12/2024,5.0,True to size,Not specified,Verified Buyer,I love these shoes,I got them as christmas gift to my bf and he loved them fit him perfectly,73.0,Woman's,5.0,0.8054569959640503,False,"['size_and_fit', 'purchase_experience']",23,0.9126362768316332
7715,Womens-loafers-flats,Selena,27/12/2024,3.0,Small,Not specified,Verified Buyer,Snug fit,"Really cute shoes, I sized up and they were still a tight fit.",62.0,Woman's,5.0,0.5504820942878723,True,"['size_and_fit', 'style_and_appearance', 'type_of_shoe']",5,0.8041287474514738
7716,Womens-loafers-flats,Selena,01/01/2025,5.0,Small,Not specified,Verified Buyer,So comfortable and cute,"Exactly what I wanted - I sized up half a size, fits perfect",60.0,Woman's,5.0,0.9390330910682678,False,"['size_and_fit', 'purchase_experience', 'meta_terms']",36,0.8401403104122062
7717,Womens-loafers-flats,Selena,04/01/2025,5.0,True to size,Not specified,Verified Buyer,I purchased the shoes for,I purchased the shoes for my granddaughter and they were perfect,64.0,Woman's,5.0,0.8019512295722961,False,"['type_of_shoe', 'purchase_experience']",-1,0.0
7718,Womens-loafers-flats,Selena,29/12/2024,5.0,Too Big,Not specified,Verified Buyer,These were a Christmas gift,These were a Christmas gift and the recipient was very happy get them. They were perfect.,89.0,Woman's,5.0,0.8710204362869263,False,['purchase_experience'],22,0.5126608263115963
7719,Womens-loafers-flats,Selena,04/01/2025,5.0,True to size,Not specified,Verified Buyer,I purchased a shoes for,I purchased a shoes for my granddaughter and she loves them,59.0,Woman's,5.0,0.6371331214904785,False,"['type_of_shoe', 'purchase_experience']",69,0.5900723082199235
7720,Womens-loafers-flats,Selena,24/12/2024,1.0,Too Small,Not specified,Verified Buyer,Way too small,Ordered a whole size bigger and they still don’t fit. Way too narrow 👎,70.0,Woman's,1.0,0.5111207962036133,False,"['size_and_fit', 'style_and_appearance', 'purchase_experience']",36,0.6389922853553607
7721,Womens-loafers-flats,Selena,05/12/2024,2.0,Too Small,Not specified,Verified Buyer,Very small,"Too small, I’m usually size 7, but In Madden shoes run small, so I ordered 8! But still small like a 6. 5, very narrow, looks comfortable but I don’t know if can I use them",172.0,Woman's,3.0,0.441403329372406,True,"['size_and_fit', 'comfort', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'meta_terms']",2,1.0
7722,Womens-loafers-flats,Selena,29/12/2024,5.0,Small,Not specified,Verified Buyer,Perfect shoe just got the,Perfect shoe just got the wrong size,36.0,Woman's,5.0,0.8787463903427124,False,"['size_and_fit', 'type_of_shoe', 'purchase_experience']",15,0.6394760882512794
7723,Womens-loafers-flats,Selena,20/12/2024,5.0,True to size,Not specified,Verified Buyer,Love love love,I love these! They are really cute and comfortable. My go to shoe for class on these cold days! They are true to size,117.0,Woman's,5.0,0.9183697700500488,False,"['size_and_fit', 'comfort', 'style_and_appearance', 'type_of_shoe', 'purchase_experience', 'wearability', 'meta_terms']",15,1.0
7724,Womens-loafers-flats,Selena,18/12/2024,5.0,True to size,Not specified,Verified Buyer,Finally GOT THEM!!!,I been eye balling these for a minute and finally purchased. I love these for me and they’re very comfortable and stylish!,122.0,Woman's,5.0,0.8963298797607422,False,"['comfort', 'style_and_appearance', 'purchase_experience', 'meta_terms']",-1,0.0
7725,Womens-loafers-flats,Selena,23/12/2024,4.0,Small,Not specified,Verified Buyer,The shoes are cute but,The shoes are cute but I’d size up at least a half size as they run a bit small,79.0,Woman's,3.0,0.5758672952651978,True,"['size_and_fit', 'style_and_appearance', 'type_of_shoe']",5,0.9164875460174252
7727,Womens-loafers-flats,Selena,11/01/2025,5.0,Not specified,Not specified,Verified Reviewer,Beautiful!,These slip ons are so cute and super warm. I love them and can’t wait to incorporate them into my winter outfits.,113.0,Woman's,5.0,0.9123023152351379,False,"['size_and_fit', 'style_and_appearance', 'purchase_experience']",64,0.5406263634755888
7728,Womens-loafers-flats,Selena,26/12/2024,3.0,Small,Not specified,Verified Buyer,Too snug! Thought I would,Too snug! Thought I would be able to sport them to work. . . . not!,67.0,Woman's,2.0,0.562605082988739,True,"['size_and_fit', 'meta_terms']",-1,0.0
